Product Title,URL,Price,Rating,Review Count
"RAPOO XK200S Bluetooth Surface Pro Keyboard, 7 Colors Backlits for Surface Pro 7/7+/6/5 (Pro 2017)/4/Surface Pro 3 2014 12.3 inch Tablet with Trackpad - Detachable Wireless Keyboard Type Cover ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A02457072VDDAMZD34LBA&url=%2FBluetooth-Surface-Keyboard-Backlits-Trackpad%2Fdp%2FB09XB85R8X%2Fref%3Dsr_1_38_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136952%26sr%3D8-38-spons%26psc%3D1&qualifier=1656136952&id=272191767398232&widgetName=sp_btf,$54.99,,
"Electric Air Duster for Keyboard Cleaning Compressed Air,70000 RPM Air Pump Cordless, Rechargeable 6000mAh, Replaces Canned Air Can for Computer、Car and Air Conditioner Cleaning ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A08751494LI6AA4M6OLV&url=%2FElectric-Compressed-Rechargeable-Computer%25E3%2580%2581Car-Conditioner%2Fdp%2FB09ZQQ97T5%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136955%26sr%3D8-33-spons%26psc%3D1&qualifier=1656136955&id=8018476744568153&widgetName=sp_atf_next,$65.99,,
"CHERRY Stream Keyboard Wired USB SX Scissors Mechanism QWERTY Whisper-Quiet Silent Keystroke for Home Office, Work or Personal Computer. Black ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A02775662PS9QWD5I3VN8&url=%2FCHERRY-Stream-Keyboard-Scissors-Mechanism%2Fdp%2FB07Z1KH3PL%2Fref%3Dsr_1_34_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136955%26sr%3D8-34-spons%26psc%3D1&qualifier=1656136955&id=8018476744568153&widgetName=sp_atf_next,$28.95,,
"Gaming Keyboard, 7-Color Rainbow LED Backlit, 104 Keys Quiet Light Up Keyboard with Wrist Rest, Multimedia Keys, Whisper Silent, 19 Anti-ghosting Keys, Waterproof Office USB Keyboard for PC Mac Xbox ",https://www.amazon.com/Keyboard-7-Color-Multimedia-Anti-ghosting-Waterproof/dp/B09YRBD8TM/ref=sr_1_35?keywords=keyboard&qid=1656136955&sr=8-35,$18.99,,
"Wireless Keyboard and Mouse Combo, COLIKES 2.4G USB Cordless Mouse and Keyboard, 3 Level DPI Slim Ergonomic Mouse, Responsive Plug & Play for Computer Laptop PC - Full Size, Black ",https://www.amazon.com/COLIKES-Wireless-Keyboard-Ergonomic-Responsive/dp/B09KZQZKVS/ref=sr_1_36?keywords=keyboard&qid=1656136955&sr=8-36,$20.99,,
"Rii RK100+ Multiple Color Rainbow LED Backlit Large Size USB Wired Mechanical Feeling Multimedia PC Gaming Keyboard,Office Keyboard for Working or Primer Gaming,Office Device ",https://www.amazon.com/Rii-Multiple-Mechanical-Multimedia-Keyboard/dp/B01MRN26ES/ref=sr_1_41?keywords=keyboard&qid=1656136955&sr=8-41,$21.99,,
"ROCCAT Vulcan 122 Mechanical PC Tactile Gaming Keyboard, Titan Switch, AIMO RGB Backlit Lighting Per Key, Detachable Palm/Wrist Rest, Anodized Aluminum Top Plate, Full Size, White/Silver ",https://www.amazon.com/Vulcan-Aimo-Mechanical-Gaming-Keyboard/dp/B07YNHZ78Y/ref=sr_1_42?keywords=keyboard&qid=1656136955&sr=8-42,$90.99,,
"Steetek USB 3.0 KVM Switch Dual Monitor 2 Port Box, 4K@60Hz (YUV 4:4:4), HDMI USB 3.0 KVM Extended/Mirror Display, PC Dual Monitors Keyboard Mouse Switcher.Button Switch with 2 USB and 4 HDMI Cables ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07199353GRFLYUVRPNZO&url=%2FSteetek-Switch-Dual-Monitor-Port%2Fdp%2FB0B15F7HH7%2Fref%3Dsr_1_43_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136955%26sr%3D8-43-spons%26psc%3D1&qualifier=1656136955&id=8018476744568153&widgetName=sp_mtf,$159.99,,
"Typewriter Style Mechanical Gaming Keyboard, White Retro Punk Gaming Keyboard with Blue Backlit, 104 Keys Blue Switch Wired Cute Keyboard, Round Keycaps for Windows/Mac/PC ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01569211QD4GS7TSLDA4&url=%2FTypewriter-Mechanical-Keyboard-Camiysn-Backlit%2Fdp%2FB096DS1R8P%2Fref%3Dsr_1_44_sspa%3Fkeywords%3Dkeyboard%26qid%3D1656136955%26sr%3D8-44-spons%26psc%3D1&qualifier=1656136955&id=8018476744568153&widgetName=sp_mtf,$36.99,,
"BTO USB Wired Keyboard, 104 Keys with Numeric Pad, Anti Spill and Dust Proof, Slim and Flexible Design, Compatible with Laptop Notebooks, Desktops PCs, Tablets, Towers, Windows 7, 8, 10, 11 ",https://www.amazon.com/BTO-Keyboard-Flexible-Compatible-Notebooks/dp/B09883YCB3/ref=sr_1_45?keywords=keyboard&qid=1656136955&sr=8-45,$9.99,,
